"Date","Price","Open","High","Low","Change %"
"Mar 06, 2020","3.8081","3.8314","3.8448","3.7814","-0.64%"
"Mar 05, 2020","3.8327","3.8514","3.8646","3.8276","-0.49%"
"Mar 04, 2020","3.8514","3.8573","3.8735","3.8378","-0.09%"
"Mar 03, 2020","3.8550","3.8761","3.8920","3.8361","-0.56%"
"Mar 02, 2020","3.8766","3.9262","3.9275","3.8632","-1.25%"
"Feb 28, 2020","3.9258","3.9288","3.9561","3.9194","-0.10%"
"Feb 27, 2020","3.9297","3.9663","3.9689","3.9268","-0.92%"
"Feb 26, 2020","3.9663","3.9564","3.9714","3.9499","0.23%"
"Feb 25, 2020","3.9571","3.9649","3.9747","3.9489","-0.24%"
"Feb 24, 2020","3.9666","3.9547","3.9846","3.9533","0.32%"
"Feb 21, 2020","3.9538","3.9690","3.9736","3.9463","-0.34%"
"Feb 20, 2020","3.9672","3.9509","3.9732","3.9449","0.43%"
"Feb 19, 2020","3.9503","3.9564","3.9655","3.9484","-0.12%"
"Feb 18, 2020","3.9551","3.9305","3.9625","3.9281","0.61%"
"Feb 17, 2020","3.9310","3.9238","3.9385","3.9162","0.19%"
"Feb 14, 2020","3.9236","3.9144","3.9238","3.9064","0.19%"
"Feb 13, 2020","3.9160","3.9095","3.9270","3.9076","0.14%"
"Feb 12, 2020","3.9104","3.8993","3.9148","3.8944","0.29%"
"Feb 11, 2020","3.8990","3.9095","3.9127","3.8908","-0.26%"
"Feb 10, 2020","3.9093","3.9013","3.9165","3.8906","0.14%"
"Feb 07, 2020","3.9040","3.8800","3.9094","3.8774","0.67%"
"Feb 06, 2020","3.8782","3.8594","3.8847","3.8556","0.49%"
"Feb 05, 2020","3.8592","3.8710","3.8777","3.8495","-0.31%"
"Feb 04, 2020","3.8711","3.8858","3.8924","3.8660","-0.38%"
"Feb 03, 2020","3.8859","3.8712","3.8925","3.8710","0.34%"
"Jan 31, 2020","3.8729","3.8931","3.9057","3.8723","-0.50%"
"Jan 30, 2020","3.8925","3.8931","3.8960","3.8836","-0.01%"
"Jan 29, 2020","3.8927","3.8761","3.9000","3.8731","0.47%"
"Jan 28, 2020","3.8746","3.8828","3.8897","3.8746","-0.20%"
"Jan 27, 2020","3.8822","3.8584","3.8871","3.8546","0.55%"
"Jan 24, 2020","3.8609","3.8417","3.8687","3.8367","0.52%"
"Jan 23, 2020","3.8408","3.8205","3.8500","3.8182","0.53%"
"Jan 22, 2020","3.8205","3.8171","3.8311","3.8137","0.08%"
"Jan 21, 2020","3.8173","3.8243","3.8323","3.8083","-0.20%"
"Jan 20, 2020","3.8248","3.8240","3.8316","3.8175","0.04%"
"Jan 17, 2020","3.8232","3.7995","3.8264","3.7948","0.62%"
"Jan 16, 2020","3.7997","3.7953","3.8051","3.7889","0.17%"
"Jan 15, 2020","3.7933","3.7948","3.8016","3.7818","-0.03%"
"Jan 14, 2020","3.7944","3.8023","3.8047","3.7871","-0.19%"
"Jan 13, 2020","3.8018","3.8068","3.8163","3.7992","-0.19%"
"Jan 10, 2020","3.8091","3.8228","3.8348","3.8064","-0.34%"
