"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 30, 2014","9,603.23","9,576.93","9,618.98","9,561.06","90.29M","0.20%"
"Apr 29, 2014","9,584.12","9,521.65","9,596.42","9,480.57","91.47M","1.46%"
"Apr 28, 2014","9,446.36","9,454.84","9,496.84","9,407.65","67.54M","0.48%"
"Apr 25, 2014","9,401.55","9,474.79","9,501.91","9,367.42","79.23M","-1.54%"
"Apr 24, 2014","9,548.68","9,597.07","9,645.06","9,410.33","87.81M","0.05%"
"Apr 23, 2014","9,544.19","9,602.12","9,607.84","9,539.62","61.22M","-0.58%"
"Apr 22, 2014","9,600.09","9,455.52","9,602.57","9,439.66","70.19M","2.02%"
"Apr 17, 2014","9,409.71","9,311.03","9,417.82","9,277.36","86.30M","0.99%"
"Apr 16, 2014","9,317.82","9,252.30","9,318.97","9,221.48","78.80M","1.57%"
"Apr 15, 2014","9,173.71","9,324.84","9,344.85","9,166.53","88.16M","-1.77%"
"Apr 14, 2014","9,339.17","9,248.86","9,339.17","9,214.18","90.92M","0.26%"
"Apr 11, 2014","9,315.29","9,351.20","9,390.44","9,259.43","100.49M","-1.47%"
"Apr 10, 2014","9,454.54","9,556.70","9,581.48","9,440.99","77.87M","-0.54%"
"Apr 09, 2014","9,506.35","9,506.75","9,542.31","9,480.96","69.92M","0.16%"
"Apr 08, 2014","9,490.79","9,525.07","9,525.94","9,391.86","86.19M","-0.21%"
"Apr 07, 2014","9,510.85","9,585.52","9,608.20","9,496.67","78.80M","-1.91%"
"Apr 04, 2014","9,695.77","9,641.96","9,721.50","9,627.74","75.31M","0.70%"
"Apr 03, 2014","9,628.82","9,620.87","9,689.52","9,591.89","76.39M","0.06%"
"Apr 02, 2014","9,623.36","9,628.76","9,645.60","9,608.46","73.98M","0.20%"
"Apr 01, 2014","9,603.71","9,601.96","9,631.06","9,574.63","72.84M","0.50%"
"Mar 31, 2014","9,555.91","9,621.92","9,634.82","9,543.09","68.77M","-0.33%"
"Mar 28, 2014","9,587.19","9,487.12","9,587.19","9,484.90","70.50M","1.44%"
"Mar 27, 2014","9,451.21","9,428.91","9,469.39","9,397.98","66.83M","0.03%"
"Mar 26, 2014","9,448.58","9,367.53","9,488.74","9,360.30","75.84M","1.18%"
"Mar 25, 2014","9,338.40","9,223.92","9,372.07","9,223.90","82.23M","1.63%"
"Mar 24, 2014","9,188.77","9,349.52","9,358.95","9,181.37","86.79M","-1.65%"
"Mar 21, 2014","9,342.94","9,300.66","9,376.94","9,288.15","198.58M","0.50%"
"Mar 20, 2014","9,296.12","9,215.70","9,296.90","9,156.63","96.95M","0.21%"
"Mar 19, 2014","9,277.05","9,262.71","9,325.93","9,221.59","89.48M","0.37%"
"Mar 18, 2014","9,242.55","9,172.05","9,315.07","9,105.69","99.30M","0.67%"
"Mar 17, 2014","9,180.89","9,047.49","9,197.81","9,047.49","86.96M","1.37%"
"Mar 14, 2014","9,056.41","8,939.18","9,094.24","8,913.27","141.18M","0.43%"
"Mar 13, 2014","9,017.79","9,200.12","9,226.96","9,017.35","113.77M","-1.86%"
"Mar 12, 2014","9,188.69","9,257.13","9,267.10","9,142.54","107.43M","-1.28%"
"Mar 11, 2014","9,307.79","9,295.32","9,375.29","9,259.18","72.30M","0.46%"
"Mar 10, 2014","9,265.50","9,305.51","9,382.98","9,216.07","84.88M","-0.91%"
"Mar 07, 2014","9,350.75","9,538.45","9,543.24","9,346.82","103.25M","-2.01%"
"Mar 06, 2014","9,542.87","9,577.35","9,587.44","9,505.32","103.68M","0.01%"
"Mar 05, 2014","9,542.02","9,562.39","9,599.00","9,534.43","73.34M","-0.49%"
"Mar 04, 2014","9,589.15","9,453.77","9,590.11","9,421.16","95.63M","2.46%"
"Mar 03, 2014","9,358.89","9,553.08","9,554.17","9,358.73","118.04M","-3.44%"
"Feb 28, 2014","9,692.08","9,592.90","9,692.08","9,566.04","83.20M","1.08%"
"Feb 27, 2014","9,588.33","9,660.55","9,672.82","9,497.78","86.42M","-0.76%"
"Feb 26, 2014","9,661.73","9,708.50","9,720.66","9,612.52","87.28M","-0.39%"
"Feb 25, 2014","9,699.35","9,676.56","9,710.95","9,628.72","90.68M","-0.10%"
"Feb 24, 2014","9,708.94","9,619.64","9,708.94","9,602.95","67.95M","0.54%"
"Feb 21, 2014","9,656.95","9,665.08","9,666.15","9,598.03","78.59M","0.40%"
"Feb 20, 2014","9,618.85","9,524.58","9,618.85","9,504.18","88.68M","-0.43%"
"Feb 19, 2014","9,660.05","9,641.45","9,695.86","9,596.42","72.89M","0.00%"
"Feb 18, 2014","9,659.78","9,674.80","9,690.97","9,614.40","58.83M","0.03%"
"Feb 17, 2014","9,656.76","9,661.80","9,682.19","9,645.51","45.85M","-0.06%"
"Feb 14, 2014","9,662.40","9,615.52","9,677.53","9,593.37","91.50M","0.68%"
"Feb 13, 2014","9,596.77","9,522.66","9,600.64","9,479.86","93.21M","0.60%"
"Feb 12, 2014","9,540.00","9,505.12","9,594.85","9,501.96","85.29M","0.65%"
"Feb 11, 2014","9,478.77","9,338.80","9,478.77","9,338.01","76.25M","2.03%"
"Feb 10, 2014","9,289.86","9,331.71","9,346.13","9,280.18","59.60M","-0.13%"
"Feb 07, 2014","9,301.92","9,275.38","9,323.24","9,223.21","89.00M","0.49%"
"Feb 06, 2014","9,256.58","9,166.46","9,274.46","9,128.97","122.69M","1.54%"
"Feb 05, 2014","9,116.32","9,105.28","9,154.72","9,080.87","95.61M","-0.13%"
"Feb 04, 2014","9,127.91","9,126.46","9,166.98","9,071.25","114.60M","-0.64%"
"Feb 03, 2014","9,186.52","9,318.77","9,357.58","9,173.56","105.55M","-1.29%"
"Jan 31, 2014","9,306.48","9,339.84","9,346.79","9,166.05","126.86M","-0.71%"
"Jan 30, 2014","9,373.48","9,343.51","9,415.48","9,266.95","97.75M","0.39%"
"Jan 29, 2014","9,336.73","9,507.35","9,537.63","9,221.30","126.38M","-0.75%"
"Jan 28, 2014","9,406.91","9,405.53","9,427.59","9,345.76","99.32M","0.62%"
"Jan 27, 2014","9,349.22","9,389.17","9,402.72","9,310.99","112.55M","-0.46%"
"Jan 24, 2014","9,392.02","9,646.65","9,664.24","9,374.08","125.92M","-2.48%"
"Jan 23, 2014","9,631.04","9,690.51","9,728.78","9,596.49","98.66M","-0.92%"
"Jan 22, 2014","9,720.11","9,752.11","9,765.63","9,677.14","84.23M","-0.10%"
"Jan 21, 2014","9,730.12","9,751.98","9,794.05","9,714.02","80.84M","0.15%"
"Jan 20, 2014","9,715.90","9,713.20","9,733.40","9,672.32","78.13M","-0.28%"
"Jan 17, 2014","9,742.96","9,718.20","9,789.89","9,709.14","131.10M","0.26%"
"Jan 16, 2014","9,717.71","9,742.21","9,747.37","9,702.97","87.81M","-0.17%"
"Jan 15, 2014","9,733.81","9,590.57","9,747.40","9,582.10","120.10M","2.03%"
"Jan 14, 2014","9,540.51","9,391.46","9,540.51","9,381.94","104.78M","0.32%"
"Jan 13, 2014","9,510.17","9,497.92","9,519.30","9,457.31","85.79M","0.39%"
"Jan 10, 2014","9,473.24","9,473.87","9,529.70","9,441.25","96.13M","0.55%"
"Jan 09, 2014","9,421.61","9,492.24","9,549.50","9,402.80","98.92M","-0.80%"
"Jan 08, 2014","9,497.84","9,512.79","9,516.26","9,467.95","90.14M","-0.09%"
"Jan 07, 2014","9,506.20","9,446.25","9,518.72","9,416.86","79.95M","0.83%"
"Jan 06, 2014","9,428.00","9,419.44","9,468.80","9,399.81","53.65M","-0.08%"
"Jan 03, 2014","9,435.15","9,409.66","9,453.48","9,367.99","58.77M","0.37%"
"Jan 02, 2014","9,400.04","9,598.25","9,620.93","9,394.21","90.96M","-1.59%"
"Dec 30, 2013","9,552.16","9,586.53","9,594.35","9,552.16","35.98M","-0.39%"
"Dec 27, 2013","9,589.39","9,558.55","9,589.39","9,548.89","51.39M","1.06%"
"Dec 23, 2013","9,488.82","9,436.49","9,488.82","9,427.54","48.37M","0.94%"
"Dec 20, 2013","9,400.18","9,371.08","9,413.09","9,352.98","161.69M","0.69%"
"Dec 19, 2013","9,335.74","9,279.68","9,351.90","9,257.24","98.28M","1.68%"
"Dec 18, 2013","9,181.75","9,145.35","9,190.73","9,122.05","82.34M","1.06%"
"Dec 17, 2013","9,085.12","9,142.75","9,161.80","9,085.12","72.21M","-0.86%"
"Dec 16, 2013","9,163.56","9,004.62","9,187.78","8,997.75","99.11M","1.74%"
"Dec 13, 2013","9,006.46","9,016.78","9,046.63","8,990.58","67.76M","-0.12%"
"Dec 12, 2013","9,017.00","9,032.67","9,060.54","8,984.28","75.12M","-0.66%"
"Dec 11, 2013","9,077.11","9,093.26","9,153.14","9,065.51","64.85M","-0.41%"
"Dec 10, 2013","9,114.44","9,180.29","9,223.73","9,091.97","74.36M","-0.88%"
"Dec 09, 2013","9,195.17","9,218.81","9,225.53","9,171.36","62.71M","0.25%"
"Dec 06, 2013","9,172.41","9,126.15","9,195.75","9,084.12","81.33M","0.96%"
"Dec 05, 2013","9,084.95","9,110.53","9,172.16","9,078.00","77.77M","-0.61%"
"Dec 04, 2013","9,140.63","9,246.89","9,253.13","9,069.82","94.99M","-0.90%"
"Dec 03, 2013","9,223.40","9,398.19","9,404.17","9,223.13","116.91M","-1.90%"
"Dec 02, 2013","9,401.96","9,412.95","9,424.83","9,384.12","74.60M","-0.04%"
"Nov 29, 2013","9,405.30","9,378.55","9,424.62","9,376.58","65.83M","0.19%"
"Nov 28, 2013","9,387.37","9,359.50","9,399.63","9,358.77","54.33M","0.39%"
"Nov 27, 2013","9,351.13","9,308.96","9,363.48","9,295.56","59.07M","0.66%"
"Nov 26, 2013","9,290.07","9,297.65","9,316.62","9,287.30","85.11M","-0.11%"
"Nov 25, 2013","9,299.95","9,258.22","9,323.44","9,252.73","69.94M","0.88%"
"Nov 22, 2013","9,219.04","9,210.69","9,230.16","9,168.92","72.24M","0.25%"
"Nov 21, 2013","9,196.08","9,127.89","9,210.67","9,117.09","78.79M","-0.07%"
"Nov 20, 2013","9,202.07","9,175.64","9,236.78","9,162.84","68.36M","0.10%"
"Nov 19, 2013","9,193.29","9,197.47","9,217.36","9,179.25","77.18M","-0.35%"
"Nov 18, 2013","9,225.43","9,154.23","9,253.68","9,140.51","88.83M","0.62%"
"Nov 15, 2013","9,168.69","9,157.60","9,188.47","9,133.51","96.78M","0.21%"
"Nov 14, 2013","9,149.66","9,137.48","9,151.35","9,101.29","108.72M","1.05%"
"Nov 13, 2013","9,054.83","9,056.71","9,074.56","8,981.09","92.47M","-0.24%"
"Nov 12, 2013","9,076.48","9,102.99","9,124.24","9,073.93","96.96M","-0.34%"
"Nov 11, 2013","9,107.86","9,081.58","9,124.24","9,064.61","66.64M","0.33%"
"Nov 08, 2013","9,078.28","9,036.59","9,079.05","8,986.49","86.78M","-0.03%"
"Nov 07, 2013","9,081.03","9,038.47","9,193.98","9,026.09","143.22M","0.44%"
"Nov 06, 2013","9,040.87","9,030.47","9,065.96","9,021.84","68.90M","0.35%"
"Nov 05, 2013","9,009.11","9,036.18","9,041.97","8,962.42","87.09M","-0.31%"
"Nov 04, 2013","9,037.23","9,035.91","9,053.93","9,019.31","60.97M","0.33%"
"Nov 01, 2013","9,007.83","9,032.29","9,048.10","8,992.90","54.23M","-0.29%"
"Oct 31, 2013","9,033.92","8,985.48","9,037.41","8,976.37","82.81M","0.26%"
"Oct 30, 2013","9,010.27","9,030.31","9,070.17","8,996.25","69.97M","-0.13%"
"Oct 29, 2013","9,022.04","8,965.75","9,022.21","8,965.75","76.42M","0.48%"
"Oct 28, 2013","8,978.65","9,013.05","9,017.95","8,950.21","61.43M","-0.08%"
"Oct 25, 2013","8,985.74","8,952.78","9,010.65","8,944.14","71.22M","0.06%"
"Oct 24, 2013","8,980.63","8,968.50","8,987.04","8,950.81","76.69M","0.68%"
"Oct 23, 2013","8,919.86","8,906.91","8,932.91","8,897.50","79.94M","-0.31%"
"Oct 22, 2013","8,947.46","8,853.87","8,987.63","8,849.16","100.45M","0.90%"
"Oct 21, 2013","8,867.22","8,828.47","8,876.14","8,827.23","74.87M","0.02%"
"Oct 18, 2013","8,865.10","8,849.77","8,865.10","8,804.81","166.47M","0.60%"
"Oct 17, 2013","8,811.98","8,817.11","8,829.79","8,765.47","95.19M","-0.38%"
"Oct 16, 2013","8,846.00","8,792.99","8,861.28","8,781.00","92.34M","0.47%"
"Oct 15, 2013","8,804.44","8,757.13","8,820.98","8,757.09","93.81M","0.92%"
"Oct 14, 2013","8,723.81","8,688.45","8,727.58","8,675.95","64.14M","-0.01%"
"Oct 11, 2013","8,724.83","8,705.03","8,729.33","8,695.76","92.38M","0.45%"
"Oct 10, 2013","8,685.77","8,563.39","8,694.17","8,547.72","105.33M","1.99%"
"Oct 09, 2013","8,516.69","8,541.08","8,589.64","8,489.62","78.21M","-0.46%"
"Oct 08, 2013","8,555.89","8,591.02","8,610.01","8,551.69","77.44M","-0.42%"
"Oct 07, 2013","8,591.58","8,557.04","8,604.86","8,510.42","87.36M","-0.36%"
"Oct 04, 2013","8,622.97","8,590.91","8,639.74","8,570.21","85.01M","0.29%"
"Oct 03, 2013","8,597.91","8,647.86","8,654.79","8,590.46","49.87M","-0.37%"
"Oct 02, 2013","8,629.42","8,650.71","8,672.26","8,581.02","76.86M","-0.69%"
"Oct 01, 2013","8,689.14","8,618.59","8,691.85","8,612.23","83.40M","1.10%"
"Sep 30, 2013","8,594.40","8,562.85","8,606.71","8,546.72","78.81M","-0.77%"
"Sep 27, 2013","8,661.51","8,672.82","8,691.48","8,611.45","68.20M","-0.03%"
"Sep 26, 2013","8,664.10","8,678.82","8,688.49","8,628.61","88.92M","-0.02%"
"Sep 25, 2013","8,665.63","8,655.04","8,681.99","8,609.95","108.14M","0.01%"
"Sep 24, 2013","8,664.60","8,645.24","8,672.08","8,633.21","79.11M","0.34%"
"Sep 23, 2013","8,635.29","8,682.94","8,699.47","8,605.59","89.11M","-0.47%"
"Sep 20, 2013","8,675.73","8,693.32","8,713.78","8,666.49","249.59M","-0.21%"
"Sep 19, 2013","8,694.18","8,735.11","8,770.10","8,665.75","120.86M","0.67%"
"Sep 18, 2013","8,636.06","8,617.45","8,645.90","8,594.65","75.77M","0.45%"
"Sep 17, 2013","8,596.95","8,595.56","8,613.89","8,585.04","81.36M","-0.19%"
"Sep 16, 2013","8,613.00","8,599.65","8,626.11","8,578.01","87.86M","1.22%"
"Sep 13, 2013","8,509.42","8,461.31","8,518.18","8,456.84","76.22M","0.18%"
"Sep 12, 2013","8,494.00","8,509.49","8,516.98","8,466.61","102.39M","-0.02%"
"Sep 11, 2013","8,495.73","8,453.32","8,502.79","8,446.69","106.15M","0.58%"
"Sep 10, 2013","8,446.54","8,357.69","8,464.25","8,350.42","125.31M","2.06%"
"Sep 09, 2013","8,276.32","8,275.01","8,310.37","8,246.77","76.36M","0.01%"
"Sep 06, 2013","8,275.67","8,222.21","8,295.81","8,174.32","124.85M","0.49%"
"Sep 05, 2013","8,234.98","8,205.56","8,257.73","8,165.36","96.65M","0.48%"
"Sep 04, 2013","8,195.92","8,201.56","8,206.87","8,095.91","84.77M","0.19%"
"Sep 03, 2013","8,180.71","8,259.37","8,264.72","8,142.86","88.28M","-0.77%"
"Sep 02, 2013","8,243.87","8,224.34","8,268.73","8,211.03","66.69M","1.74%"
"Aug 30, 2013","8,103.15","8,197.72","8,201.49","8,101.95","86.45M","-1.12%"
"Aug 29, 2013","8,194.55","8,189.02","8,199.29","8,129.99","69.82M","0.45%"
"Aug 28, 2013","8,157.90","8,202.86","8,219.26","8,094.22","97.80M","-1.03%"
"Aug 27, 2013","8,242.56","8,378.93","8,423.78","8,242.56","106.54M","-2.28%"
"Aug 26, 2013","8,435.15","8,424.07","8,437.75","8,386.05","42.82M","0.22%"
"Aug 23, 2013","8,416.99","8,398.28","8,438.44","8,360.23","67.69M","0.23%"
"Aug 22, 2013","8,397.89","8,289.30","8,425.26","8,283.77","80.63M","1.36%"
"Aug 21, 2013","8,285.41","8,301.06","8,310.68","8,268.42","65.97M","-0.18%"
"Aug 20, 2013","8,300.03","8,294.87","8,319.82","8,246.19","84.50M","-0.79%"
"Aug 19, 2013","8,366.29","8,395.02","8,395.41","8,329.00","59.79M","-0.31%"
"Aug 16, 2013","8,391.94","8,348.42","8,402.30","8,330.33","85.75M","0.19%"
"Aug 15, 2013","8,376.29","8,418.94","8,422.03","8,307.98","72.73M","-0.73%"
"Aug 14, 2013","8,438.12","8,424.88","8,457.05","8,400.75","80.10M","0.27%"
"Aug 13, 2013","8,415.76","8,395.82","8,444.52","8,383.23","95.30M","0.68%"
"Aug 12, 2013","8,359.25","8,341.96","8,371.16","8,238.86","82.33M","0.25%"
"Aug 09, 2013","8,338.31","8,332.53","8,374.59","8,286.41","89.03M","0.24%"
"Aug 08, 2013","8,318.32","8,256.40","8,341.44","8,252.46","145.60M","0.70%"
"Aug 07, 2013","8,260.48","8,265.33","8,281.52","8,228.11","78.95M","-0.47%"
"Aug 06, 2013","8,299.73","8,387.93","8,435.49","8,267.98","122.12M","-1.17%"
"Aug 05, 2013","8,398.38","8,416.11","8,435.32","8,367.34","62.90M","-0.10%"
"Aug 02, 2013","8,406.94","8,428.58","8,431.67","8,376.28","73.39M","-0.05%"
"Aug 01, 2013","8,410.73","8,320.38","8,411.30","8,316.89","97.99M","1.63%"
"Jul 31, 2013","8,275.97","8,235.22","8,295.56","8,213.36","113.06M","0.06%"
"Jul 30, 2013","8,271.02","8,302.14","8,333.95","8,256.40","135.63M","0.15%"
"Jul 29, 2013","8,259.03","8,307.12","8,324.15","8,245.53","67.36M","0.17%"
"Jul 26, 2013","8,244.91","8,341.78","8,362.04","8,217.26","75.42M","-0.65%"
"Jul 25, 2013","8,298.98","8,349.52","8,356.88","8,265.14","96.06M","-0.96%"
"Jul 24, 2013","8,379.11","8,325.06","8,415.33","8,318.48","88.49M","0.78%"
"Jul 23, 2013","8,314.23","8,358.62","8,365.98","8,306.60","80.77M","-0.20%"
"Jul 22, 2013","8,331.06","8,343.28","8,374.47","8,310.29","73.05M","-0.01%"
"Jul 19, 2013","8,331.57","8,299.01","8,336.87","8,284.36","119.92M","-0.07%"
"Jul 18, 2013","8,337.09","8,239.38","8,337.20","8,215.66","79.51M","1.00%"
"Jul 17, 2013","8,254.72","8,216.70","8,269.22","8,137.53","71.75M","0.65%"
"Jul 16, 2013","8,201.05","8,251.51","8,252.25","8,178.19","68.67M","-0.41%"
"Jul 15, 2013","8,234.81","8,237.92","8,271.38","8,211.42","67.64M","0.27%"
"Jul 12, 2013","8,212.77","8,192.91","8,244.13","8,178.20","87.87M","0.66%"
"Jul 11, 2013","8,158.80","8,163.56","8,176.70","8,130.48","81.26M","1.14%"
"Jul 10, 2013","8,066.48","8,056.51","8,081.21","7,990.65","75.95M","0.11%"
"Jul 09, 2013","8,057.75","8,021.13","8,086.95","8,005.73","82.86M","1.12%"
"Jul 08, 2013","7,968.54","7,865.92","8,015.21","7,848.14","79.57M","2.08%"
"Jul 05, 2013","7,806.00","8,010.44","8,031.71","7,805.36","116.27M","-2.36%"
"Jul 04, 2013","7,994.31","7,877.91","8,015.08","7,863.76","119.38M","2.11%"
"Jul 03, 2013","7,829.32","7,841.18","7,841.87","7,730.37","115.95M","-1.03%"
"Jul 02, 2013","7,910.77","7,988.92","7,988.96","7,873.97","96.76M","-0.92%"
"Jul 01, 2013","7,983.92","8,000.02","8,023.15","7,890.28","96.72M","0.31%"
"Jun 28, 2013","7,959.22","8,015.53","8,037.68","7,906.14","101.76M","-0.39%"
"Jun 27, 2013","7,990.75","7,945.92","8,025.81","7,919.59","102.94M","0.63%"
"Jun 26, 2013","7,940.99","7,810.37","7,960.45","7,800.85","128.57M","1.66%"
"Jun 25, 2013","7,811.30","7,741.13","7,842.48","7,725.99","109.49M","1.55%"
"Jun 24, 2013","7,692.45","7,776.88","7,823.84","7,655.83","121.38M","-1.24%"
"Jun 21, 2013","7,789.24","7,946.32","7,987.04","7,789.24","245.49M","-1.76%"
"Jun 20, 2013","7,928.48","8,085.67","8,085.67","7,911.96","131.81M","-3.28%"
"Jun 19, 2013","8,197.08","8,254.57","8,285.90","8,160.50","78.66M","-0.39%"
"Jun 18, 2013","8,229.51","8,196.44","8,241.60","8,176.19","73.65M","0.17%"
"Jun 17, 2013","8,215.73","8,170.75","8,265.49","8,167.67","73.15M","1.08%"
"Jun 14, 2013","8,127.96","8,157.88","8,188.00","8,111.38","72.77M","0.40%"
"Jun 13, 2013","8,095.39","8,023.37","8,110.38","7,968.13","97.59M","-0.59%"
"Jun 12, 2013","8,143.27","8,204.91","8,246.08","8,122.72","81.79M","-0.96%"
"Jun 11, 2013","8,222.46","8,256.19","8,260.86","8,141.02","96.69M","-1.03%"
"Jun 10, 2013","8,307.69","8,246.04","8,355.79","8,245.94","75.73M","0.64%"
"Jun 07, 2013","8,254.68","8,124.88","8,279.03","8,034.55","103.60M","1.92%"
"Jun 06, 2013","8,098.81","8,188.82","8,235.09","8,098.81","85.24M","-1.19%"
"Jun 05, 2013","8,196.18","8,229.23","8,293.28","8,182.08","89.16M","-1.20%"
"Jun 04, 2013","8,295.96","8,358.68","8,384.36","8,274.94","82.41M","0.12%"
"Jun 03, 2013","8,285.80","8,291.49","8,395.56","8,214.78","97.75M","-0.76%"
"May 31, 2013","8,348.84","8,385.38","8,401.63","8,297.03","122.40M","-0.61%"
"May 30, 2013","8,400.20","8,314.20","8,416.36","8,293.96","103.14M","0.76%"
"May 29, 2013","8,336.58","8,437.21","8,445.46","8,316.70","107.50M","-1.70%"
"May 28, 2013","8,480.87","8,432.46","8,526.42","8,424.40","97.46M","1.16%"
"May 27, 2013","8,383.30","8,346.60","8,386.86","8,338.32","48.71M","0.94%"
"May 24, 2013","8,305.32","8,390.16","8,391.02","8,262.64","131.15M","-0.56%"
"May 23, 2013","8,351.98","8,410.06","8,412.25","8,281.11","132.88M","-2.10%"
"May 22, 2013","8,530.89","8,467.56","8,557.86","8,434.83","110.21M","0.69%"
"May 21, 2013","8,472.20","8,446.78","8,476.18","8,397.54","113.84M","0.19%"
"May 20, 2013","8,455.83","8,434.97","8,456.24","8,401.74","78.30M","0.69%"
"May 17, 2013","8,398.00","8,356.26","8,408.62","8,327.47","158.38M","0.34%"
"May 16, 2013","8,369.87","8,348.54","8,401.28","8,324.23","125.95M","0.09%"
"May 15, 2013","8,362.42","8,333.61","8,368.06","8,299.83","152.90M","0.28%"
"May 14, 2013","8,339.11","8,304.50","8,339.11","8,235.97","114.73M","0.72%"
"May 13, 2013","8,279.29","8,281.95","8,294.56","8,217.15","85.26M","0.01%"
"May 10, 2013","8,278.59","8,278.45","8,358.23","8,252.37","95.07M","0.19%"
"May 09, 2013","8,262.55","8,232.50","8,274.18","8,224.52","57.87M","0.16%"
"May 08, 2013","8,249.71","8,176.88","8,253.47","8,173.35","121.80M","0.83%"
"May 07, 2013","8,181.78","8,125.82","8,206.01","8,116.67","89.54M","0.86%"
"May 06, 2013","8,112.08","8,119.22","8,148.14","8,103.27","66.15M","-0.13%"
"May 03, 2013","8,122.29","7,972.28","8,130.16","7,957.36","134.55M","2.02%"
"May 02, 2013","7,961.71","7,905.35","8,005.83","7,896.99","142.87M","0.61%"
"Apr 30, 2013","7,913.71","7,928.42","7,965.90","7,893.08","119.77M","0.51%"
"Apr 29, 2013","7,873.50","7,834.02","7,873.50","7,823.24","79.20M","0.75%"
"Apr 26, 2013","7,814.76","7,835.59","7,840.47","7,767.61","94.49M","-0.23%"
"Apr 25, 2013","7,832.86","7,766.61","7,838.31","7,741.98","92.93M","0.95%"
"Apr 24, 2013","7,759.03","7,656.76","7,767.36","7,656.22","117.92M","1.32%"
"Apr 23, 2013","7,658.21","7,477.03","7,664.22","7,442.36","184.06M","2.41%"
"Apr 22, 2013","7,478.11","7,516.06","7,538.22","7,437.52","153.70M","0.24%"
"Apr 19, 2013","7,459.96","7,490.11","7,531.09","7,418.36","178.32M","-0.18%"
"Apr 18, 2013","7,473.73","7,519.67","7,556.55","7,436.78","140.26M","-0.39%"
"Apr 17, 2013","7,503.03","7,719.56","7,722.46","7,473.07","161.07M","-2.34%"
"Apr 16, 2013","7,682.58","7,680.78","7,739.66","7,639.43","139.71M","-0.39%"
"Apr 15, 2013","7,712.63","7,740.54","7,773.11","7,651.58","118.15M","-0.41%"
"Apr 12, 2013","7,744.77","7,831.87","7,838.53","7,726.13","121.69M","-1.61%"
"Apr 11, 2013","7,871.63","7,799.31","7,885.45","7,786.75","126.50M","0.78%"
"Apr 10, 2013","7,810.63","7,664.16","7,822.12","7,660.20","158.66M","2.27%"
"Apr 09, 2013","7,637.51","7,704.35","7,723.20","7,608.04","120.78M","-0.33%"
"Apr 08, 2013","7,662.64","7,669.04","7,698.47","7,645.56","85.36M","0.05%"
"Apr 05, 2013","7,658.75","7,820.69","7,825.28","7,632.42","144.76M","-2.03%"
"Apr 04, 2013","7,817.39","7,902.86","7,927.93","7,803.89","145.00M","-0.73%"
"Apr 03, 2013","7,874.75","7,926.88","7,953.15","7,869.81","103.69M","-0.87%"
"Apr 02, 2013","7,943.87","7,806.12","7,949.20","7,805.92","116.77M","1.91%"
"Mar 28, 2013","7,795.31","7,791.14","7,842.58","7,778.02","128.18M","0.08%"
"Mar 27, 2013","7,789.09","7,905.96","7,916.76","7,750.38","146.70M","-1.15%"
"Mar 26, 2013","7,879.67","7,889.15","7,912.52","7,859.27","115.37M","0.11%"
"Mar 25, 2013","7,870.90","7,988.27","8,030.76","7,847.97","157.51M","-0.51%"
"Mar 22, 2013","7,911.35","7,917.64","7,953.93","7,876.36","131.99M","-0.27%"
"Mar 21, 2013","7,932.51","7,989.59","7,999.34","7,887.67","159.85M","-0.87%"
"Mar 20, 2013","8,001.97","7,995.59","8,030.46","7,972.21","122.11M","0.68%"
"Mar 19, 2013","7,947.79","7,980.54","8,000.97","7,919.45","154.90M","-0.79%"
"Mar 18, 2013","8,010.70","7,924.04","8,020.91","7,901.94","130.36M","-0.40%"
"Mar 15, 2013","8,042.85","8,074.03","8,074.47","7,996.95","311.60M","-0.19%"
"Mar 14, 2013","8,058.37","8,013.25","8,060.26","8,011.22","280.67M","1.10%"
"Mar 13, 2013","7,970.91","7,964.77","7,978.84","7,942.37","368.77M","0.06%"
"Mar 12, 2013","7,966.12","7,970.83","7,999.50","7,933.94","175.95M","-0.23%"
"Mar 11, 2013","7,984.29","7,967.46","7,989.21","7,954.58","82.98M","-0.03%"
"Mar 08, 2013","7,986.47","7,970.66","8,015.07","7,962.28","134.78M","0.59%"
"Mar 07, 2013","7,939.77","7,934.19","7,956.26","7,911.56","98.78M","0.26%"
"Mar 06, 2013","7,919.33","7,907.39","7,977.64","7,898.04","124.63M","0.62%"
"Mar 05, 2013","7,870.31","7,779.62","7,883.60","7,772.33","137.28M","2.32%"
"Mar 04, 2013","7,691.68","7,654.67","7,708.88","7,637.32","83.89M","-0.21%"
"Mar 01, 2013","7,708.16","7,735.35","7,767.67","7,627.99","131.32M","-0.43%"
"Feb 28, 2013","7,741.70","7,712.20","7,753.39","7,691.81","126.36M","0.86%"
"Feb 27, 2013","7,675.83","7,641.84","7,679.44","7,565.78","117.57M","1.04%"
"Feb 26, 2013","7,597.11","7,682.24","7,683.96","7,589.32","171.52M","-2.27%"
"Feb 25, 2013","7,773.19","7,731.80","7,860.57","7,726.40","182.46M","1.45%"
"Feb 22, 2013","7,661.91","7,619.81","7,681.12","7,607.26","148.92M","1.03%"
"Feb 21, 2013","7,583.57","7,681.61","7,688.44","7,561.84","156.41M","-1.88%"
"Feb 20, 2013","7,728.90","7,747.21","7,784.64","7,709.48","135.41M","-0.30%"
