"date","open","high","low","value","volume","date_fmt","interval"
"2015-10-28","1134.573597","1183.8593569999998","1132.109309","1168.765593","135216686.44169697","2015-10-28","histoday"
"2015-10-29","1168.765593","1226.291316","1155.751072","1207.6166335","166319721.1139645","2015-10-29","histoday"
"2015-10-30","1207.6166335","1289.5927140000001","1196.796869","1259.559204","195589215.19883952","2015-10-30","histoday"
"2015-10-31","1259.559204","1283.1624625","1172.84707","1198.414058","130000542.58679798","2015-10-31","histoday"
"2015-11-01","1198.414058","1248.8549529999998","1173.309124","1243.5028275","90206608.35732001","2015-11-01","histoday"
"2015-11-02","1243.5028275","1408.3020875","1231.1813875","1383.3896759999998","295961217.7092525","2015-11-02","histoday"
"2015-11-03","1383.3896759999998","1604.7905509999998","1365.292561","1526.6649205","629477826.138619","2015-11-03","histoday"
"2015-11-04","1526.6649205","1897.50176","1419.352879","1543.6069005","884344496.7624754","2015-11-04","histoday"
"2015-11-05","1543.6069005","1722.075258","1409.5727359999998","1473.567215","468845070.084672","2015-11-05","histoday"
"2015-11-06","1473.567215","1526.1258575000002","1343.1909779999999","1423.9349144999999","365491236.73930895","2015-11-06","histoday"
"2015-11-07","1423.9349144999999","1508.4137875","1420.739041","1482.7697904999998","152073888.54275","2015-11-07","histoday"
"2015-11-08","1482.7697904999998","1500.8284009999998","1407.3009705","1430.673202","138261887.905738","2015-11-08","histoday"
"2015-11-09","1430.673202","1482.8467995","1386.8165765","1464.0180990000001","181257781.117423","2015-11-09","histoday"
"2015-11-10","1464.0180990000001","1468.484621","1244.5039445","1296.4080105","288383504.8480665","2015-11-10","histoday"
"2015-11-11","1296.4080105","1315.929792","1125.794571","1173.2706194999998","319889327.4324385","2015-11-11","histoday"
"2015-11-12","1173.2706194999998","1332.7562585","1178.5072315","1285.4727325000001","208389542.90418547","2015-11-12","histoday"
"2015-11-13","1285.4727325000001","1316.0453055","1247.1992595000002","1285.1646965","125063767.053523","2015-11-13","histoday"
"2015-11-14","1285.1646965","1423.89641","1256.5943575000001","1277.4637965","91779703.1205505","2015-11-14","histoday"
"2015-11-15","1277.4637965","1289.053651","1209.6573720000001","1222.3253525","110279442.8890885","2015-11-15","histoday"
"2015-11-16","1222.3253525","1278.3879044999999","1209.272327","1271.4570944999998","108815709.838902","2015-11-16","histoday"
"2015-11-17","1271.4570944999998","1320.3578095","1263.5251675","1285.7037595000002","126852256.952366","2015-11-17","histoday"
"2015-11-18","1285.7037595000002","1299.1033255","1268.415239","1293.443164","100861972.73496701","2015-11-18","histoday"
"2015-11-19","1293.443164","1292.365038","1245.081512","1251.3192410000001","109903633.69397199","2015-11-19","histoday"
"2015-11-20","1251.3192410000001","1259.328177","1191.637266","1236.456504","135113539.7014935","2015-11-20","histoday"
"2015-11-21","1236.456504","1264.564789","1225.8677665","1250.241115","56420631.143515","2015-11-21","histoday"
"2015-11-22","1250.241115","1258.866123","1229.6412075","1242.848251","45880545.773463","2015-11-22","histoday"
"2015-11-23","1242.848251","1251.39625","1231.7204505","1240.306954","53286469.768277496","2015-11-23","histoday"
"2015-11-24","1240.306954","1244.696467","1214.9709930000001","1225.7907575000002","62696651.6751255","2015-11-24","histoday"
"2015-11-25","1225.7907575000002","1270.802518","1215.5485605","1261.0993839999999","97034939.3621555","2015-11-25","histoday"
"2015-11-26","1261.0993839999999","1420.508014","1260.6373299999998","1362.058183","282606983.51915646","2015-11-26","histoday"
"2015-11-27","1362.058183","1401.178755","1328.9828174999998","1384.313784","142294897.59739","2015-11-27","histoday"
"2015-11-28","1384.313784","1386.470036","1349.5442205","1370.1056234999999","76963223.88667049","2015-11-28","histoday"
"2015-11-29","1370.1056234999999","1435.601778","1365.1770475","1427.900878","94513530.89901799","2015-11-29","histoday"
"2015-11-30","1427.900878","1473.028152","1416.4650415","1455.3545865","188338479.278771","2015-11-30","histoday"
"2015-12-01","1455.3545865","1459.397559","1361.750147","1393.09281","157181031.97232848","2015-12-01","histoday"
"2015-12-02","1393.09281","1399.3690435","1336.722222","1386.084991","126606989.217059","2015-12-02","histoday"
"2015-12-03","1386.084991","1429.9416165","1368.7194615","1387.3556395","121956393.682485","2015-12-03","histoday"
"2015-12-04","1387.3556395","1401.3712775","1364.2529395","1392.5922515","84019168.54459","2015-12-04","histoday"
"2015-12-05","1392.5922515","1502.753626","1391.937675","1488.9305104999999","167256240.230945","2015-12-05","histoday"
"2015-12-06","1488.9305104999999","1548.6124855","1473.259179","1514.690021","200487453.9653435","2015-12-06","histoday"
"2015-12-07","1514.690021","1535.328433","1469.6782604999999","1518.1554259999998","146713229.5599465","2015-12-07","histoday"
"2015-12-08","1518.1554259999998","1582.8044814999998","1494.0901135","1581.2643015","113754306.71203598","2015-12-08","histoday"
"2015-12-09","1581.2643015","1634.8240609999998","1552.732467","1601.7872","235993459.42241502","2015-12-09","histoday"
"2015-12-10","1601.7872","1618.575162","1576.8747884999998","1599.8234705","114721350.7334455","2015-12-10","histoday"
"2015-12-11","1599.8234705","1745.6785165","1593.008174","1732.0479234999998","294304977.483857","2015-12-11","histoday"
"2015-12-12","1732.0479234999998","1800.8939695","1554.3881605","1664.5110305","353620093.7367745","2015-12-12","histoday"
"2015-12-13","1664.5110305","1697.9329365","1620.1153419999998","1673.7521105","107420819.561833","2015-12-13","histoday"
"2015-12-14","1673.7521105","1730.5847525","1651.226978","1701.8989","373757670.658951","2015-12-14","histoday"
"2015-12-15","1701.8989","1787.4944035","1696.9703240000001","1781.4106924999999","188334087.8020415","2015-12-15","histoday"
"2015-12-16","1781.4106924999999","1791.0753220000001","1684.0713165","1748.027291","324732111.0169255","2015-12-16","histoday"
"2015-12-17","1748.027291","1765.200298","1722.2677805","1753.9954885","112988945.06463599","2015-12-17","histoday"
"2015-12-18","1753.9954885","1794.7717539999999","1746.0250569999998","1783.451431","147954353.88747248","2015-12-18","histoday"
"2015-12-19","1783.451431","1794.2711955","1741.6740484999998","1775.82754","109075163.1325675","2015-12-19","histoday"
"2015-12-20","1775.82754","1781.834242","1659.928995","1701.0518009999998","209142909.4757275","2015-12-20","histoday"
"2015-12-21","1701.0518009999998","1715.529493","1632.5522955","1684.9184154999998","205114301.65702","2015-12-21","histoday"
"2015-12-22","1684.9184154999998","1706.5964490000001","1668.2074625","1682.7621634999998","111068295.5928755","2015-12-22","histoday"
"2015-12-23","1682.7621634999998","1712.6031509999998","1672.1734259999998","1703.5545935","107340338.842095","2015-12-23","histoday"
"2015-12-24","1703.5545935","1773.594279","1700.974792","1744.176841","138988392.7754675","2015-12-24","histoday"
"2015-12-25","1744.176841","1761.349848","1730.854284","1748.2968225","74128704.9539825","2015-12-25","histoday"
"2015-12-26","1748.2968225","1757.653416","1541.9127025","1599.3614165","341014221.418824","2015-12-26","histoday"
"2015-12-27","1599.3614165","1638.4049794999999","1563.6292405","1626.3915754999998","108811035.084566","2015-12-27","histoday"
"2015-12-28","1626.3915754999998","1655.1159325","1606.1767129999998","1623.965792","111580803.3483785","2015-12-28","histoday"
"2015-12-29","1623.965792","1669.401102","1614.493685","1663.086364","116142839.30304249","2015-12-29","histoday"
"2015-12-30","1663.086364","1675.099768","1620.1538464999999","1644.7197175","112777433.91644299","2015-12-30","histoday"
"2015-12-31","1644.7197175","1667.706904","1606.1767129999998","1655.5009774999999","106881864.3359285","2015-12-31","histoday"
"2016-01-01","1655.5009774999999","1686.3045774999998","1639.752637","1671.0567955","78296153.761961","2016-01-01","histoday"
"2016-01-02","1671.0567955","1684.3023435","1658.5043285","1670.017174","56088815.7269275","2016-01-02","histoday"
"2016-01-03","1670.017174","1671.634363","1629.0868905","1658.388815","90447696.6216745","2016-01-03","histoday"
"2016-01-04","1658.388815","1675.9468669999999","1650.30287","1668.4769939999999","88344602.432699","2016-01-04","histoday"
"2016-01-05","1668.4769939999999","1675.9083625","1651.3424915","1660.31404","75082192.42654549","2016-01-05","histoday"
"2016-01-06","1660.31404","1663.8179495","1636.44125","1658.8508689999999","72012404.53010151","2016-01-06","histoday"
"2016-01-07","1658.8508689999999","1761.734893","1649.9948339999999","1759.8481725","224302631.9922635","2016-01-07","histoday"
"2016-01-08","1759.8481725","1782.450314","1719.2644295","1743.7532915","160155714.793394","2016-01-08","histoday"
"2016-01-09","1743.7532915","1750.2220475","1713.0652049999999","1726.1952395","69181473.90877749","2016-01-09","histoday"
"2016-01-10","1726.1952395","1728.3899959999999","1688.884379","1718.0322855","76155958.523506","2016-01-10","histoday"
"2016-01-11","1718.0322855","1736.860986","1701.0132964999998","1723.9234740000002","97641562.5118735","2016-01-11","histoday"
"2016-01-12","1723.9234740000002","1726.5802845","1706.288413","1713.604268","76675553.571297","2016-01-12","histoday"
"2016-01-13","1713.604268","1708.521674","1618.6906755","1664.087481","152189788.319894","2016-01-13","histoday"
"2016-01-14","1664.087481","1670.094183","1644.1806545","1652.3436084999998","76811589.7002655","2016-01-14","histoday"
"2016-01-15","1652.3436084999998","1656.2710674999998","1404.2976194999999","1433.3685169999999","412231538.8275255","2016-01-15","histoday"
"2016-01-16","1433.3685169999999","1489.046024","1349.1591755","1482.577268","262974590.45004252","2016-01-16","histoday"
"2016-01-17","1482.577268","1504.447824","1454.3534694999998","1472.6816115000001","98049331.21207999","2016-01-17","histoday"
"2016-01-18","1472.6816115000001","1491.2407805","1437.0264444999998","1480.1129799999999","102215839.6631595","2016-01-18","histoday"
"2016-01-19","1480.1129799999999","1488.9305104999999","1447.3456505","1461.091757","97870263.9940915","2016-01-19","histoday"
"2016-01-20","1461.091757","1639.213574","1440.2608225","1596.319561","295999174.2902175","2016-01-20","histoday"
"2016-01-21","1596.319561","1630.357539","1555.042737","1579.608608","143486796.616981","2016-01-21","histoday"
"2016-01-22","1579.608608","1584.4216705000001","1443.5337049999998","1473.3746924999998","217738288.80204052","2016-01-22","histoday"
"2016-01-23","1473.3746924999998","1522.5834435","1464.2106215","1496.3233745","92058613.7776875","2016-01-23","histoday"
"2016-01-24","1496.3233745","1560.9724299999998","1484.4639885","1548.3814585","99226772.56201099","2016-01-24","histoday"
"2016-01-25","1548.3814585","1554.7347009999999","1489.5465825","1512.3027419999999","103165279.04212399","2016-01-25","histoday"
"2016-01-26","1512.3027419999999","1531.477983","1493.5895549999998","1500.8284009999998","86191377.964525","2016-01-26","histoday"
"2016-01-27","1500.8284009999998","1530.0533165","1499.1727075000001","1521.004759","66601685.538812","2016-01-27","histoday"
"2016-01-28","1521.004759","1522.544939","1450.5030195","1461.9773605","114426953.2583725","2016-01-28","histoday"
"2016-01-29","1461.9773605","1485.3110875","1399.6000705","1464.2876305","199942478.252828","2016-01-29","histoday"
"2016-01-30","1464.2876305","1469.9092875","1444.072768","1454.5459919999998","52830703.129578","2016-01-30","histoday"
"2016-01-31","1454.5459919999998","1465.250243","1412.653096","1424.0504279999998","56674218.1225875","2016-01-31","histoday"
"2016-02-01","1424.0504279999998","1462.323901","1406.4538714999999","1433.060481","106765619.9435095","2016-02-01","histoday"
"2016-02-02","1433.060481","1450.1949835","1430.05713","1439.760264","73633127.511616","2016-02-02","histoday"
"2016-02-03","1439.760264","1447.3456505","1410.03479","1417.0426089999999","85736746.245963","2016-02-03","histoday"
"2016-02-04","1417.0426089999999","1508.7218234999998","1417.1581225","1504.1782925","150020868.9939705","2016-02-04","histoday"
"2016-02-05","1504.1782925","1506.1035175","1480.421016","1488.044907","91210337.7721315","2016-02-05","histoday"
"2016-02-06","1488.044907","1487.6213575000002","1435.7172915","1450.387506","114748364.75906","2016-02-06","histoday"
"2016-02-07","1450.387506","1473.2206745","1444.996876","1455.239073","59280482.2252575","2016-02-07","histoday"
"2016-02-08","1455.239073","1466.713414","1432.752445","1434.7931835","90193181.53013399","2016-02-08","histoday"
"2016-02-09","1434.7931835","1453.8914154999998","1430.134139","1445.1508939999999","80095911.0401165","2016-02-09","histoday"
"2016-02-10","1445.1508939999999","1483.886421","1440.4148404999999","1470.409846","142997207.586977","2016-02-10","histoday"
"2016-02-11","1470.409846","1475.6079535000001","1435.2552375","1461.0532524999999","91865835.68481651","2016-02-11","histoday"
"2016-02-12","1461.0532524999999","1487.81388","1460.552694","1478.726818","79649112.13797149","2016-02-12","histoday"
"2016-02-13","1478.726818","1511.5711565","1475.9159895","1502.060545","72223454.663916","2016-02-13","histoday"
"2016-02-14","1502.060545","1563.0131685","1501.9065269999999","1561.357475","113366815.0976015","2016-02-14","histoday"
"2016-02-15","1561.357475","1581.9573825","1526.934452","1544.2999815","134237290.40771452","2016-02-15","histoday"
"2016-02-16","1544.2999815","1577.7218874999999","1532.4791","1564.899889","106759848.65802251","2016-02-16","histoday"
"2016-02-17","1564.899889","1622.7721525","1559.6247725","1606.1767129999998","144621693.7672945","2016-02-17","histoday"
"2016-02-18","1606.1767129999998","1638.4049794999999","1597.0896509999998","1622.57963","125297909.760654","2016-02-18","histoday"
"2016-02-19","1622.57963","1633.591917","1603.173362","1617.111991","84677097.939441","2016-02-19","histoday"
"2016-02-20","1617.111991","1704.4401970000001","1615.2252705","1694.429027","186749880.9866515","2016-02-20","histoday"
"2016-02-21","1694.429027","1723.4999245000001","1638.2509615000001","1685.9965415","169883859.930432","2016-02-21","histoday"
"2016-02-22","1685.9965415","1694.891081","1660.699085","1685.6885055","94581484.25669","2016-02-22","histoday"
"2016-02-23","1685.6885055","1697.1243419999998","1595.472462","1616.8039549999999","153693431.2843305","2016-02-23","histoday"
"2016-02-24","1616.8039549999999","1637.0958265","1580.070662","1627.6622240000002","107971237.9624325","2016-02-24","histoday"
"2016-02-25","1627.6622240000002","1644.835231","1607.6013795","1630.5885660000001","87374794.17323449","2016-02-25","histoday"
"2016-02-26","1630.5885660000001","1646.375411","1613.7620995","1645.374294","87181942.498264","2016-02-26","histoday"
"2016-02-27","1645.374294","1671.634363","1645.297285","1660.699085","71400574.8018935","2016-02-27","histoday"
"2016-02-28","1660.699085","1677.333029","1621.886549","1665.2041115000002","84232795.900103","2016-02-28","histoday"
"2016-02-29","1665.2041115000002","1699.2805939999998","1655.0389235","1679.6047944999998","115811215.330829","2016-02-29","histoday"
"2016-03-01","1679.6047944999998","1690.4245589999998","1649.8793205","1671.2493180000001","112866973.435878","2016-03-01","histoday"
"2016-03-02","1671.2493180000001","1678.4496595","1632.0132325","1637.827412","95854302.8318055","2016-03-02","histoday"
"2016-03-03","1637.827412","1639.6371235","1597.705723","1615.494802","127791626.595986","2016-03-03","histoday"
"2016-03-04","1615.494802","1630.2420255","1567.9032399999999","1576.682266","120968087.129635","2016-03-04","histoday"
"2016-03-05","1576.682266","1578.9155269999999","1489.8546185","1536.32955","199168134.42968598","2016-03-05","histoday"
"2016-03-06","1536.32955","1586.462409","1513.5733905","1563.1286819999998","97510552.6448215","2016-03-06","histoday"
"2016-03-07","1563.1286819999998","1604.0204609999998","1547.803891","1597.4361915","97607475.01708649","2016-03-07","histoday"
"2016-03-08","1597.4361915","1604.559524","1572.600789","1586.000355","85497386.0635685","2016-03-08","histoday"
"2016-03-09","1586.000355","1597.474696","1574.603023","1589.3117419999999","80995867.4775365","2016-03-09","histoday"
"2016-03-10","1589.3117419999999","1607.485866","1579.7241215","1601.1326235","89001752.573479","2016-03-10","histoday"
"2016-03-11","1601.1326235","1626.4300799999999","1598.3602995","1613.7620995","98070119.5220985","2016-03-11","histoday"
"2016-03-12","1613.7620995","1619.7688015","1567.2486634999998","1580.070662","94953335.42023349","2016-03-12","histoday"
"2016-03-13","1580.070662","1601.5176685","1577.0288065","1587.9640845000001","55666371.4986","2016-03-13","histoday"
"2016-03-14","1587.9640845000001","1602.0952359999999","1583.2665355","1595.2799395","78826064.8198785","2016-03-14","histoday"
"2016-03-15","1595.2799395","1607.0623165","1587.5790395","1598.4373085","77885404.312896","2016-03-15","histoday"
"2016-03-16","1598.4373085","1605.4451275","1591.4679939999999","1601.4406595","71271653.072381","2016-03-16","histoday"
"2016-03-17","1601.4406595","1615.494802","1599.2073985","1610.104172","70884245.82130599","2016-03-17","histoday"
"2016-03-18","1610.104172","1611.721361","1549.729116","1571.599672","104648168.2350785","2016-03-18","histoday"
"2016-03-19","1571.599672","1580.5712205","1548.3814585","1573.6404105","58082714.696316995","2016-03-19","histoday"
"2016-03-20","1573.6404105","1591.9685525","1568.057258","1584.5756884999998","48429118.160233505","2016-03-20","histoday"
"2016-03-21","1584.5756884999998","1590.5823905","1568.0957624999999","1582.9584995","68289491.3682625","2016-03-21","histoday"
"2016-03-22","1582.9584995","1609.257073","1581.687851","1602.5957944999998","78645797.30111149","2016-03-22","histoday"
"2016-03-23","1602.5957944999998","1615.5718109999998","1594.779381","1605.560641","65251737.098070994","2016-03-23","histoday"
"2016-03-24","1605.560641","1608.255956","1589.773796","1596.935633","62418384.38967899","2016-03-24","histoday"
"2016-03-25","1596.935633","1606.792785","1587.9640845000001","1600.6705694999998","55566615.503171004","2016-03-25","histoday"
"2016-03-26","1600.6705694999998","1608.3714694999999","1593.8167685","1603.7509295","45036044.017501496","2016-03-26","histoday"
"2016-03-27","1603.7509295","1645.528312","1599.861975","1634.7855565","100639791.1812295","2016-03-27","histoday"
"2016-03-28","1634.7855565","1637.827412","1616.0338649999999","1625.6984945","70889672.2989955","2016-03-28","histoday"
"2016-03-29","1625.6984945","1634.6315384999998","1564.668862","1597.93675","110761494.27817251","2016-03-29","histoday"
"2016-03-30","1597.93675","1602.634299","1572.52378","1588.079598","68887602.4051745","2016-03-30","histoday"
"2016-03-31","1588.079598","1606.2537220000002","1584.2676525","1600.478047","67025835.05443551","2016-03-31","histoday"
"2016-04-01","1600.478047","1605.098587","1589.4272555","1600.401038","61039301.0184545","2016-04-01","histoday"
"2016-04-02","1600.401038","1617.5355404999998","1598.2832904999998","1611.4518295","50584670.3794505","2016-04-02","histoday"
"2016-04-03","1611.4518295","1617.882081","1605.4451275","1613.569577","36930493.103669","2016-04-03","histoday"
"2016-04-04","1613.569577","1618.6906755","1602.5957944999998","1614.6091984999998","54029282.0253425","2016-04-04","histoday"
"2016-04-05","1614.6091984999998","1631.3201515","1609.2955775","1625.1594315","66460185.4672755","2016-04-05","histoday"
"2016-04-06","1625.1594315","1628.0087644999999","1615.417793","1622.040567","53277732.9432095","2016-04-06","histoday"
"2016-04-07","1622.040567","1625.0054134999998","1609.257073","1617.728063","58528749.284136996","2016-04-07","histoday"
"2016-04-08","1617.728063","1630.7040795","1599.861975","1608.2944605","76280642.17821701","2016-04-08","histoday"
"2016-04-09","1608.2944605","1612.7609825","1587.8870754999998","1609.6806225","47329272.5418735","2016-04-09","histoday"
"2016-04-10","1609.6806225","1623.4652334999998","1604.4440104999999","1618.1516125","37758775.262555","2016-04-10","histoday"
"2016-04-11","1618.1516125","1626.2375575","1609.9116495","1622.6951435","59197569.29176799","2016-04-11","histoday"
"2016-04-12","1622.6951435","1642.9485104999999","1619.884315","1635.440133","94646000.240638","2016-04-12","histoday"
"2016-04-13","1635.440133","1642.5249609999998","1622.6181345","1630.5500615","62314889.337768495","2016-04-13","histoday"
"2016-04-14","1630.5500615","1638.135448","1624.2738279999999","1632.6678089999998","50205904.115743","2016-04-14","histoday"
"2016-04-15","1632.6678089999998","1653.7297705","1629.7029625","1650.5724015","89386502.93704501","2016-04-15","histoday"
"2016-04-16","1650.5724015","1663.3944","1643.5260779999999","1655.8860225","48197106.02260099","2016-04-16","histoday"
"2016-04-17","1655.8860225","1658.080779","1631.7822055000001","1641.292817","42281284.3842395","2016-04-17","histoday"
"2016-04-18","1641.292817","1652.1125815","1633.9384575000001","1646.7989605","53719648.8586825","2016-04-18","histoday"
"2016-04-19","1646.7989605","1679.0657314999999","1643.5260779999999","1674.637714","75905716.468853","2016-04-19","histoday"
"2016-04-20","1674.637714","1705.210287","1665.3581295","1698.664522","125738045.80561449","2016-04-20","histoday"
"2016-04-21","1698.664522","1735.78286","1692.3882884999998","1730.161203","108462456.96493049","2016-04-21","histoday"
"2016-04-22","1730.161203","1733.4340855","1701.513855","1714.5283759999998","85576856.8102715","2016-04-22","histoday"
"2016-04-23","1714.5283759999998","1738.401166","1706.0188815","1733.010536","73151663.66269751","2016-04-23","histoday"
"2016-04-24","1733.010536","1778.0608009999999","1724.5780505","1761.811902","130854729.88020301","2016-04-24","histoday"
"2016-04-25","1761.811902","1795.1953035000001","1739.5948055000001","1777.8682785","144833463.12666452","2016-04-25","histoday"
"2016-04-26","1777.8682785","1805.321987","1768.2421535","1794.3097","121101423.78511749","2016-04-26","histoday"
"2016-04-27","1794.3097","1801.5100415","1711.987079","1721.1896545","159946479.184142","2016-04-27","histoday"
"2016-04-28","1721.1896545","1733.087545","1670.710255","1726.8498160000001","140040051.667771","2016-04-28","histoday"
"2016-04-29","1726.8498160000001","1756.9988395","1714.2973490000002","1751.877741","78028452.6503775","2016-04-29","histoday"
"2016-04-30","1751.877741","1759.116587","1719.8034925","1727.0423385","61587198.9529885","2016-04-30","histoday"
"2016-05-01","1727.0423385","1748.9128945","1723.153384","1741.327508","37882616.669833","2016-05-01","histoday"
"2016-05-02","1741.327508","1747.6037415","1695.0065945","1710.292881","126537384.36287749","2016-05-02","histoday"
"2016-05-03","1710.292881","1738.6321930000001","1700.1661975","1733.7421215","85835207.412066","2016-05-03","histoday"
"2016-05-04","1733.7421215","1736.0523914999999","1710.446899","1716.53061","68062901.8578695","2016-05-04","histoday"
"2016-05-05","1716.53061","1729.5836355","1710.9474575000002","1725.309636","72255116.529221","2016-05-05","histoday"
"2016-05-06","1725.309636","1776.905666","1716.2225740000001","1769.512802","119836431.2881315","2016-05-06","histoday"
"2016-05-07","1769.512802","1773.5557745","1750.4145700000001","1765.2773069999998","54859679.0053865","2016-05-07","histoday"
"2016-05-08","1765.2773069999998","1771.900081","1751.723723","1763.0055415","48860597.854531","2016-05-08","histoday"
"2016-05-09","1763.0055415","1787.301881","1753.417921","1772.901198","85949914.165782","2016-05-09","histoday"
"2016-05-10","1772.901198","1779.4469629999999","1720.4195645","1730.238212","104916773.7018535","2016-05-10","histoday"
"2016-05-11","1730.238212","1756.3827674999998","1731.1238154999999","1742.3286249999999","69836417.8187165","2016-05-11","histoday"
"2016-05-12","1742.3286249999999","1753.2639029999998","1726.5417799999998","1749.7599935","85683753.8502705","2016-05-12","histoday"
"2016-05-13","1749.7599935","1760.502749","1738.4396705","1753.5334345","56866510.635208994","2016-05-13","histoday"
"2016-05-14","1753.5334345","1762.504983","1746.487111","1757.499398","35882839.9115095","2016-05-14","histoday"
"2016-05-15","1757.499398","1772.2851259999998","1751.9547499999999","1763.9296495","37523828.504455","2016-05-15","histoday"
"2016-05-16","1763.9296495","1769.5513065","1735.5133285","1751.4541915","64425552.3178045","2016-05-16","histoday"
"2016-05-17","1751.4541915","1756.960335","1739.2867695","1745.2164625","60613099.906062","2016-05-17","histoday"
"2016-05-18","1745.2164625","1758.3079925","1741.7510575000001","1748.951399","57312219.1284185","2016-05-18","histoday"
"2016-05-19","1748.951399","1752.6863355","1698.510504","1704.4401970000001","102522457.118875","2016-05-19","histoday"
"2016-05-20","1704.4401970000001","1724.077492","1676.5629390000001","1702.3224495","82458588.244418","2016-05-20","histoday"
"2016-05-21","1702.3224495","1714.374358","1693.1583785","1708.213638","39326764.983661994","2016-05-21","histoday"
"2016-05-22","1708.213638","1710.523908","1682.4156229999999","1692.734829","48867532.9385305","2016-05-22","histoday"
"2016-05-23","1692.734829","1713.4117455","1687.421208","1708.4061605","61167993.376660496","2016-05-23","histoday"
